replica,cpu,cpu_usage,num_request,previous_tps,expected_tps,response_time,processed_rate,load_change_rate,reward
1.0,9.0,0.9,137.73,232.0,216.0,196.0,0.638,1.074,-2.079815265866049
3.0,6.0,0.391,112.13,216.0,152.0,161.0,0.738,1.421,-2.299940701600967
3.0,7.0,0.394,152.27,152.0,152.0,22.0,1.0,1.0,-0.6725895716097767
2.0,4.0,0.332,50.8,152.0,120.0,297.0,0.423,1.267,-2.7269220558294163
1.0,6.0,0.6,93.27,120.0,152.0,208.0,0.614,0.789,-2.070320507166054
1.0,6.0,0.599,101.47,152.0,144.0,178.0,0.705,1.056,-2.120614259457616
3.0,8.0,0.344,145.13,144.0,144.0,19.0,1.0,1.0,-0.7367586395572749
2.0,7.0,0.48,136.93,144.0,136.0,24.0,1.0,1.059,-0.5298342478453477
3.0,4.0,0.31,82.33,136.0,144.0,214.0,0.572,0.944,-2.5140112058173747
3.0,6.0,0.344,120.8,144.0,120.0,24.0,1.0,1.2,-0.6528477902562388
1.0,9.0,0.666,120.47,120.0,120.0,21.0,1.0,1.0,-0.49530010875610664
2.0,4.0,0.291,43.67,120.0,152.0,439.0,0.287,0.789,-3.1872788740708295
1.0,7.0,0.7,116.13,152.0,184.0,198.0,0.631,0.826,-2.0453154667065956
2.0,6.0,0.572,171.93,184.0,216.0,150.0,0.796,0.852,-2.0483553280256
3.0,8.0,0.601,233.0,216.0,232.0,30.0,1.0,0.931,-0.6395895067993064
2.0,8.0,0.673,189.87,232.0,240.0,151.0,0.791,0.967,-2.1160627146487574
3.0,4.0,0.265,67.2,240.0,152.0,279.0,0.442,1.579,-2.8168450527257387
1.0,7.0,0.693,122.2,152.0,120.0,44.0,1.0,1.267,-0.39311597343635907
1.0,4.0,0.399,34.27,120.0,168.0,621.0,0.204,0.714,-3.479330428639576
2.0,6.0,0.469,109.2,168.0,144.0,158.0,0.758,1.167,-2.136338223005275
1.0,5.0,0.5,82.8,144.0,136.0,205.0,0.609,1.059,-2.051054159930444
3.0,9.0,0.329,136.4,136.0,136.0,18.0,1.0,1.0,-0.7849370916644158
2.0,8.0,0.593,143.73,136.0,144.0,85.0,0.998,0.944,-1.7745758773715026
3.0,4.0,0.259,57.07,144.0,112.0,242.0,0.51,1.286,-2.6717102997926765
3.0,4.0,0.306,111.27,112.0,112.0,61.0,0.993,1.0,-1.6957400066040142
2.0,8.0,0.564,140.87,112.0,152.0,104.0,0.927,0.737,-1.9011695335232628
3.0,7.0,0.372,153.13,152.0,152.0,23.0,1.0,1.0,-0.6824761466848324
2.0,8.0,0.52,152.4,152.0,152.0,28.0,1.0,1.0,-0.5599626832132877
3.0,6.0,0.409,152.33,152.0,152.0,27.0,1.0,1.0,-0.6213863103301065
2.0,5.0,0.38,62.07,152.0,144.0,291.0,0.431,1.056,-2.7340652484514494
3.0,8.0,0.277,119.4,144.0,120.0,17.0,0.995,1.2,-1.2199083821814096
1.0,6.0,0.599,104.73,120.0,112.0,130.0,0.935,1.071,-1.830261747761487
2.0,7.0,0.184,40.07,112.0,40.0,23.0,1.0,2.8,-0.6739692018909944
1.0,6.0,0.272,32.13,40.0,32.0,21.0,1.0,1.25,-0.5200882601422809
1.0,9.0,0.302,48.0,32.0,48.0,19.0,1.0,0.667,-0.6245962011919749
2.0,6.0,0.248,48.2,48.0,48.0,24.0,1.0,1.0,-0.5990603882943304
1.0,6.0,0.337,56.0,48.0,56.0,29.0,1.0,0.857,-0.4846155405795388
1.0,9.0,0.31,48.13,56.0,48.0,20.0,1.0,1.167,-0.6211565590513615
2.0,4.0,0.254,20.07,48.0,40.0,250.0,0.502,1.2,-2.59590321160214
1.0,4.0,0.217,31.67,40.0,32.0,35.0,0.99,1.25,-0.9206881575842746
3.0,7.0,0.174,64.33,32.0,64.0,21.0,1.0,0.5,-0.7869394155821956
3.0,8.0,0.178,64.27,64.0,64.0,18.0,1.0,1.0,-0.8183103085221113
1.0,4.0,0.395,62.13,64.0,64.0,104.0,0.971,1.0,-1.688066119621444
3.0,9.0,0.167,64.0,64.0,64.0,21.0,1.0,1.0,-0.8593264589343805
1.0,7.0,0.44,72.07,64.0,72.0,22.0,1.0,0.889,-0.4810667970103102
2.0,4.0,0.282,32.47,72.0,64.0,243.0,0.507,1.125,-2.553227551781316
1.0,4.0,0.299,48.27,64.0,48.0,32.0,1.0,1.333,-0.40744789923095903
2.0,6.0,0.158,32.0,48.0,32.0,22.0,1.0,1.5,-0.6572555007397716
2.0,6.0,0.304,80.6,32.0,80.0,30.0,1.0,0.4,-0.5670166324580302
2.0,6.0,0.238,64.27,80.0,64.0,22.0,1.0,1.25,-0.6051038947249553
2.0,7.0,0.282,64.2,64.0,64.0,20.0,1.0,1.0,-0.6193621024528765
1.0,4.0,0.371,56.73,64.0,56.0,34.0,1.0,1.143,-0.365038561218031
2.0,4.0,0.248,24.47,56.0,56.0,287.0,0.437,1.0,-2.7464466993530934
3.0,8.0,0.153,48.0,56.0,48.0,19.0,1.0,1.167,-0.8321252006984736
3.0,6.0,0.161,40.0,48.0,40.0,22.0,1.0,1.2,-0.7621278095303259
1.0,7.0,0.364,64.07,40.0,64.0,29.0,1.0,0.625,-0.5143208204581041
1.0,5.0,0.373,56.0,64.0,56.0,29.0,1.0,1.143,-0.4189044987615693
3.0,5.0,0.201,56.0,56.0,56.0,24.0,1.0,1.0,-0.6965939616737233
1.0,5.0,0.38,56.27,56.0,56.0,27.0,1.0,1.0,-0.4153199679722894
3.0,9.0,0.161,48.2,56.0,48.0,20.0,1.0,1.167,-0.8623470777072584
3.0,7.0,0.152,48.33,48.0,48.0,22.0,1.0,1.0,-0.8004769140362471
3.0,8.0,0.256,96.33,48.0,96.0,19.0,1.0,0.5,-0.7778807757166175
3.0,5.0,0.291,64.0,96.0,64.0,41.0,1.0,1.5,-0.6366824556343611
1.0,6.0,0.426,64.2,64.0,64.0,31.0,1.0,1.0,-0.441876732487158
3.0,9.0,0.186,64.47,64.0,64.0,18.0,1.0,1.0,-0.8498929414116436
3.0,8.0,0.213,72.33,64.0,72.0,18.0,1.0,0.889,-0.7996805829942375
1.0,7.0,0.459,80.47,72.0,80.0,29.0,1.0,0.9,-0.4733022831305431
3.0,4.0,0.254,57.33,80.0,104.0,222.0,0.551,0.769,-2.5891137598837055
1.0,7.0,0.57,98.0,104.0,96.0,28.0,1.0,1.083,-0.43192157779696916
1.0,7.0,0.614,112.53,96.0,112.0,37.0,1.0,0.857,-0.4172505155333852
1.0,8.0,0.735,136.2,112.0,136.0,53.0,1.0,0.824,-1.0508515644846246
3.0,8.0,0.219,80.27,136.0,80.0,19.0,1.0,1.7,-0.796567954787516
2.0,8.0,0.231,72.33,80.0,72.0,19.0,1.0,1.111,-0.6834562409822449
3.0,7.0,0.23,88.27,72.0,88.0,21.0,1.0,0.818,-0.7543403395267265
1.0,8.0,0.531,96.2,88.0,96.0,32.0,1.0,0.917,-0.4912148270846478
2.0,6.0,0.342,104.2,96.0,104.0,21.0,1.0,0.923,-0.5469148666617326
1.0,8.0,0.799,116.87,104.0,144.0,154.0,0.812,0.722,-2.0161836100142696
1.0,6.0,0.597,102.33,144.0,136.0,166.0,0.752,1.059,-2.05394369096855
1.0,4.0,0.4,34.53,136.0,176.0,636.0,0.196,0.773,-3.3122227770995756
3.0,9.0,0.287,112.27,176.0,112.0,19.0,1.0,1.571,-0.8029567039898866
2.0,7.0,0.402,128.4,112.0,128.0,22.0,1.0,0.875,-0.5621147419982206
1.0,6.0,0.599,95.13,128.0,104.0,133.0,0.915,1.231,-1.8513343706653331
1.0,4.0,0.399,15.67,104.0,112.0,917.0,0.14,0.929,-4.003947517094209
1.0,9.0,0.506,88.53,112.0,88.0,25.0,1.0,1.273,-0.5457662092294385
3.0,9.0,0.237,88.2,88.0,88.0,20.0,1.0,1.0,-0.8255344130565521
2.0,4.0,0.282,29.0,88.0,112.0,482.0,0.259,0.786,-3.3053819094372456
2.0,6.0,0.334,105.07,112.0,104.0,24.0,1.0,1.077,-0.5510416709487816
2.0,9.0,0.359,104.4,104.0,104.0,21.0,1.0,1.0,-0.66561511889632
3.0,7.0,0.293,120.33,104.0,120.0,19.0,1.0,0.867,-0.7206524703812159
2.0,6.0,0.482,79.27,120.0,128.0,200.0,0.619,0.938,-2.3509565567420077
3.0,7.0,0.25,88.33,128.0,88.0,20.0,1.0,1.455,-0.7433155517091597
1.0,6.0,0.531,88.53,88.0,88.0,27.0,1.0,1.0,-0.3989659223964511
3.0,9.0,0.37,160.8,88.0,160.0,20.0,1.0,0.55,-0.7681392936660505
3.0,6.0,0.411,143.33,160.0,144.0,35.0,0.995,1.111,-1.0725700088256411
1.0,8.0,0.799,137.53,144.0,152.0,137.0,0.905,0.947,-1.9075393002513603
2.0,9.0,0.543,160.07,152.0,160.0,19.0,1.0,0.95,-0.5981582639655639
1.0,6.0,0.599,76.0,160.0,208.0,343.0,0.365,0.769,-2.80774054693122
3.0,4.0,0.281,64.6,208.0,128.0,250.0,0.505,1.625,-2.6818821095127388
3.0,7.0,0.248,96.33,128.0,96.0,19.0,1.0,1.333,-0.7444039098485328
1.0,7.0,0.672,128.53,96.0,128.0,85.0,1.0,0.75,-1.187788269852223
1.0,7.0,0.634,112.53,128.0,112.0,33.0,1.0,1.143,-0.4108806730142728
2.0,9.0,0.391,112.73,112.0,112.0,22.0,1.0,1.0,-0.65287132354941
3.0,4.0,0.263,66.67,112.0,144.0,272.0,0.463,0.778,-2.78396955260761
1.0,6.0,0.597,103.0,144.0,136.0,165.0,0.757,1.059,-2.0477865911080473
2.0,4.0,0.303,35.4,136.0,136.0,487.0,0.26,1.0,-3.300068954552716
1.0,5.0,0.499,79.53,136.0,144.0,228.0,0.552,0.944,-2.3570250175797423
1.0,8.0,0.784,148.0,144.0,144.0,74.0,1.0,1.0,-1.1510485706050069
2.0,7.0,0.484,129.6,144.0,128.0,28.0,1.0,1.125,-0.5282738180009352
2.0,9.0,0.503,152.4,128.0,152.0,19.0,1.0,0.842,-0.6116729000070565
2.0,4.0,0.374,103.47,152.0,248.0,302.0,0.417,0.613,-2.72056144550645
3.0,4.0,0.236,60.8,248.0,216.0,447.0,0.281,1.148,-3.3545628358141832
1.0,6.0,0.598,94.07,216.0,232.0,308.0,0.405,0.931,-2.691729443054967
1.0,9.0,0.896,156.73,232.0,216.0,172.0,0.726,1.074,-2.1505635898356967
3.0,5.0,0.317,86.67,216.0,152.0,219.0,0.57,1.421,-2.578603323041275
3.0,7.0,0.382,152.87,152.0,152.0,23.0,1.0,1.0,-0.6779437122439463
1.0,7.0,0.633,120.8,152.0,120.0,40.0,1.0,1.267,-0.41119486128531124
2.0,7.0,0.538,153.6,120.0,152.0,44.0,1.0,0.789,-0.5080579260577723
3.0,6.0,0.354,144.6,152.0,144.0,21.0,1.0,1.056,-0.6477829747505388
2.0,7.0,0.532,131.13,144.0,144.0,89.0,0.911,1.0,-1.8091589894915299
3.0,4.0,0.239,48.4,144.0,136.0,342.0,0.356,1.059,-3.0595498811625594
2.0,8.0,0.509,144.4,136.0,144.0,22.0,1.0,0.944,-0.5638920716090019
2.0,8.0,0.414,120.4,144.0,120.0,22.0,1.0,1.2,-0.6001731020230445
2.0,8.0,0.404,120.8,120.0,120.0,21.0,1.0,1.0,-0.6042488213060451
3.0,9.0,0.389,152.8,120.0,152.0,22.0,1.0,0.789,-0.7606106606601277
1.0,6.0,0.596,98.13,152.0,184.0,236.0,0.533,0.826,-2.4074346015728993
2.0,6.0,0.445,82.53,184.0,216.0,327.0,0.382,0.852,-2.8797916079583645
3.0,9.0,0.505,234.2,216.0,232.0,20.0,1.0,0.931,-0.7179388635438377
1.0,8.0,0.798,143.6,232.0,240.0,209.0,0.598,0.967,-2.3206686147874445
3.0,7.0,0.355,153.0,240.0,152.0,25.0,1.0,1.579,-0.6903314527551887
1.0,6.0,0.601,101.67,152.0,120.0,148.0,0.847,1.267,-1.7393375134767055
2.0,9.0,0.576,168.87,120.0,168.0,20.0,1.0,0.714,-0.5874521014050332
2.0,6.0,0.472,145.8,168.0,144.0,29.0,1.0,1.167,-0.4870227982611255
2.0,4.0,0.3,43.33,144.0,136.0,391.0,0.319,1.059,-3.0523513008310243
3.0,8.0,0.325,139.27,136.0,136.0,20.0,1.0,1.0,-0.7452584436944054
3.0,4.0,0.261,70.73,136.0,144.0,256.0,0.491,0.944,-2.7218619265729314
1.0,8.0,0.652,112.27,144.0,112.0,24.0,1.0,1.286,-0.45192073445016256
3.0,8.0,0.257,112.47,112.0,112.0,18.0,1.0,1.0,-0.7773876145734879
1.0,8.0,0.799,147.67,112.0,152.0,120.0,0.972,0.737,-1.8114322651605212
3.0,8.0,0.376,152.27,152.0,152.0,19.0,1.0,1.0,-0.722891690994238
3.0,4.0,0.271,85.27,152.0,152.0,214.0,0.561,1.0,-2.5471245725903624
3.0,8.0,0.384,153.27,152.0,152.0,22.0,1.0,1.0,-0.7195107592103052
1.0,6.0,0.598,93.6,152.0,144.0,192.0,0.65,1.056,-2.1989365809834283
2.0,4.0,0.28,35.27,144.0,120.0,430.0,0.294,1.2,-3.1700878136734523
3.0,5.0,0.327,96.8,120.0,112.0,127.0,0.864,1.071,-2.094828847972838
2.0,7.0,0.181,40.0,112.0,40.0,23.0,1.0,2.8,-0.6757644366525394
3.0,6.0,0.124,32.0,40.0,32.0,20.0,1.0,1.25,-0.7885700848707549
1.0,7.0,0.32,48.2,32.0,48.0,20.0,1.0,0.667,-0.5352892899633149
3.0,6.0,0.166,48.2,48.0,48.0,19.0,1.0,1.0,-0.7586779672391946
1.0,7.0,0.339,56.33,48.0,56.0,22.0,1.0,0.857,-0.5260728170036278
1.0,5.0,0.288,48.0,56.0,48.0,22.0,1.0,1.167,-0.4666824566648199
1.0,7.0,0.29,40.2,48.0,40.0,18.0,1.0,1.2,-0.55036065603415
3.0,6.0,0.152,32.0,40.0,32.0,19.0,1.0,1.25,-0.7684104373169315
1.0,8.0,0.375,64.13,32.0,64.0,22.0,1.0,0.5,-0.5514885067943036
2.0,4.0,0.272,29.47,64.0,64.0,270.0,0.46,1.0,-2.6674910545306476
2.0,8.0,0.267,64.53,64.0,64.0,21.0,1.0,1.0,-0.6655337043456147
1.0,9.0,0.377,64.6,64.0,64.0,19.0,1.0,1.0,-0.5935188955822831
2.0,4.0,0.262,27.2,64.0,72.0,332.0,0.378,0.889,-2.894025031770112
2.0,8.0,0.275,64.73,72.0,64.0,20.0,1.0,1.125,-0.6616592635281452
2.0,7.0,0.234,48.0,64.0,48.0,21.0,1.0,1.333,-0.6451540549494209
2.0,7.0,0.154,32.33,48.0,32.0,20.0,1.0,1.5,-0.6922725201891785
3.0,4.0,0.236,43.47,32.0,80.0,225.0,0.543,0.4,-2.616528595201786
2.0,7.0,0.269,64.13,80.0,64.0,19.0,1.0,1.25,-0.6261737180509912
3.0,7.0,0.187,64.2,64.0,64.0,18.0,1.0,1.0,-0.7791377003052826
2.0,8.0,0.258,56.0,64.0,56.0,19.0,1.0,1.143,-0.6699390137207741
2.0,6.0,0.279,56.0,56.0,56.0,24.0,1.0,1.0,-0.5809530104029187
2.0,9.0,0.214,48.07,56.0,48.0,19.0,1.0,1.167,-0.7293928643007024
3.0,9.0,0.138,40.0,48.0,40.0,18.0,1.0,1.2,-0.8741144768076701
1.0,8.0,0.389,64.07,40.0,64.0,19.0,1.0,0.625,-0.5455865985557691
3.0,8.0,0.189,56.07,64.0,56.0,18.0,1.0,1.143,-0.8123671912484145
1.0,7.0,0.391,56.13,56.0,56.0,21.0,1.0,1.0,-0.5020913313856259
1.0,7.0,0.387,56.47,56.0,56.0,20.0,1.0,1.0,-0.503873477762276
2.0,8.0,0.222,56.13,56.0,56.0,19.0,1.0,1.0,-0.6880643173201788
1.0,7.0,0.328,48.33,56.0,48.0,19.0,1.0,1.167,-0.531378157860313
3.0,9.0,0.141,48.13,48.0,48.0,19.0,1.0,1.0,-0.8725624908794449
2.0,9.0,0.352,96.2,48.0,96.0,22.0,1.0,0.5,-0.6684637406236309
3.0,4.0,0.222,37.67,96.0,64.0,211.0,0.589,1.5,-2.555300004685755
2.0,8.0,0.254,64.0,64.0,64.0,19.0,1.0,1.0,-0.6719128935091279
1.0,6.0,0.412,64.0,64.0,64.0,22.0,1.0,1.0,-0.44818672438602525
2.0,8.0,0.246,72.53,64.0,72.0,17.0,1.0,0.889,-0.6758903850211254
2.0,4.0,0.3,35.8,72.0,80.0,281.0,0.447,0.9,-2.687287546228623
1.0,7.0,0.623,103.33,80.0,104.0,40.0,0.994,0.769,-0.8672698115509503
1.0,7.0,0.507,96.27,104.0,96.0,23.0,1.0,1.083,-0.4546002179896732
3.0,8.0,0.298,112.33,96.0,112.0,17.0,1.0,0.857,-0.7576897123630653
1.0,9.0,0.752,136.73,112.0,136.0,28.0,1.0,0.824,-0.4716617078796558
1.0,9.0,0.463,80.0,136.0,80.0,17.0,1.0,1.7,-0.5609296072198124
1.0,4.0,0.399,58.8,80.0,72.0,152.0,0.817,1.111,-1.9454950163861544
1.0,8.0,0.538,96.2,88.0,96.0,27.0,1.0,0.917,-0.48877605668421786
2.0,5.0,0.332,104.47,96.0,104.0,27.0,1.0,0.923,-0.5058100699402074
3.0,7.0,0.362,144.73,104.0,144.0,21.0,1.0,0.722,-0.6870737948927073
1.0,5.0,0.497,75.67,144.0,136.0,225.0,0.556,1.059,-2.3464193351985165
1.0,7.0,0.701,119.8,136.0,176.0,184.0,0.681,0.773,-1.970535899142001
2.0,7.0,0.474,112.07,176.0,112.0,24.0,1.0,1.571,-0.5321916753651273
1.0,6.0,0.598,86.87,112.0,128.0,184.0,0.679,0.875,-2.155934987688187
2.0,8.0,0.368,104.2,128.0,104.0,22.0,1.0,1.231,-0.619350545931608
3.0,9.0,0.302,112.47,104.0,112.0,19.0,1.0,0.929,-0.7964243840378795
1.0,7.0,0.52,88.73,112.0,88.0,38.0,1.0,1.273,-0.44975191215686827
3.0,8.0,0.236,88.0,88.0,88.0,18.0,1.0,1.0,-0.7878745662549975
2.0,8.0,0.361,113.6,88.0,112.0,19.0,1.0,0.786,-0.6223667345216257
2.0,6.0,0.457,104.6,112.0,104.0,38.0,1.0,1.077,-0.4932897952282488
1.0,5.0,0.498,72.4,104.0,104.0,179.0,0.696,1.0,-2.1159224601642155
1.0,7.0,0.68,116.2,104.0,120.0,103.0,0.968,0.867,-1.729385286683274
1.0,4.0,0.398,47.33,120.0,128.0,341.0,0.37,0.938,-2.7754828245686674
2.0,7.0,0.332,88.2,128.0,88.0,21.0,1.0,1.455,-0.5943114171549928
2.0,4.0,0.261,31.4,88.0,88.0,352.0,0.357,1.0,-2.9587424349277316
1.0,7.0,0.695,117.0,88.0,160.0,170.0,0.731,0.55,-2.096423159508957
2.0,4.0,0.378,100.93,160.0,144.0,176.0,0.701,1.111,-2.167712601962842
3.0,8.0,0.371,152.13,144.0,152.0,18.0,1.0,0.947,-0.7250220066819184
1.0,6.0,0.6,97.13,152.0,160.0,207.0,0.607,0.95,-2.0717077340427523
1.0,8.0,0.8,137.2,160.0,208.0,189.0,0.66,0.769,-2.019549063154404
3.0,7.0,0.299,128.2,208.0,128.0,20.0,1.0,1.625,-0.7175994163263177
2.0,8.0,0.342,97.07,128.0,96.0,18.0,1.0,1.333,-0.6306878233955556
1.0,5.0,0.499,75.53,96.0,128.0,214.0,0.59,0.75,-2.2906381121646224
3.0,6.0,0.377,108.4,128.0,112.0,82.0,0.968,1.143,-1.8756287632886073
2.0,5.0,0.355,58.67,112.0,112.0,237.0,0.524,1.0,-2.5343465028819816
1.0,8.0,0.798,134.73,112.0,144.0,128.0,0.936,0.778,-1.8593269757693867
3.0,4.0,0.296,58.87,144.0,136.0,283.0,0.433,1.059,-2.813442714031996
1.0,4.0,0.397,61.73,136.0,136.0,274.0,0.454,1.0,-2.54416000261376
1.0,4.0,0.399,65.0,136.0,144.0,278.0,0.451,0.944,-2.5554022866390445
1.0,5.0,0.501,23.93,144.0,144.0,757.0,0.166,1.0,-3.5501713629828147
2.0,8.0,0.456,128.67,144.0,128.0,23.0,1.0,1.125,-0.5836006782042925
1.0,9.0,0.874,150.53,128.0,152.0,61.0,0.99,0.842,-1.5641365875799398
1.0,5.0,0.499,46.07,152.0,248.0,688.0,0.186,0.613,-3.620673887909193
1.0,7.0,0.7,105.0,248.0,216.0,257.0,0.486,1.148,-2.314509449802761
1.0,8.0,0.8,58.2,216.0,232.0,499.0,0.251,0.931,-3.0736351588689175
3.0,6.0,0.383,116.73,232.0,216.0,227.0,0.54,1.074,-2.634694085170064
1.0,6.0,0.597,113.0,216.0,152.0,168.0,0.743,1.421,-2.065776025505387
2.0,6.0,0.44,103.4,152.0,152.0,182.0,0.68,1.0,-2.273951527334187
3.0,5.0,0.35,108.8,152.0,120.0,92.0,0.907,1.267,-1.9172387146684047
1.0,5.0,0.5,85.67,120.0,152.0,222.0,0.564,0.789,-2.1315889076015093
2.0,6.0,0.505,145.8,152.0,144.0,37.0,1.0,1.056,-0.47377469165432784
1.0,6.0,0.598,108.0,144.0,144.0,166.0,0.75,1.0,-2.05500903738395
2.0,5.0,0.357,46.2,144.0,136.0,369.0,0.34,1.059,-3.005993745914303
1.0,6.0,0.598,97.93,136.0,144.0,184.0,0.68,0.944,-2.1550687110992297
3.0,5.0,0.284,82.13,144.0,120.0,175.0,0.684,1.2,-2.389357769477959
1.0,7.0,0.683,107.67,120.0,120.0,128.0,0.897,1.0,-1.862346774775441
1.0,4.0,0.398,34.87,120.0,152.0,543.0,0.229,0.789,-3.3164543238713557
2.0,9.0,0.621,183.67,152.0,184.0,24.0,0.998,0.826,-1.0242788150929363
1.0,7.0,0.701,106.6,184.0,216.0,254.0,0.494,0.852,-2.300930960726541
2.0,8.0,0.631,140.67,216.0,232.0,203.0,0.606,0.931,-2.4088469474018237
3.0,6.0,0.428,163.6,232.0,240.0,174.0,0.682,0.967,-2.3596696436755367
1.0,5.0,0.501,67.47,240.0,152.0,283.0,0.444,1.579,-2.3846076383622794
3.0,5.0,0.346,120.13,152.0,120.0,31.0,1.0,1.267,-0.6050385185413432
2.0,7.0,0.607,150.73,120.0,168.0,91.0,0.897,0.714,-1.7989915995615493
1.0,9.0,0.825,143.4,168.0,144.0,59.0,0.996,1.167,-1.5621194794701239
2.0,6.0,0.446,135.73,144.0,136.0,34.0,0.998,1.059,-0.9488803357985856
2.0,4.0,0.285,50.2,136.0,136.0,340.0,0.369,1.0,-2.9042009085392246
3.0,5.0,0.348,111.8,136.0,144.0,151.0,0.776,0.944,-2.2176887660713622
2.0,6.0,0.376,112.2,144.0,112.0,19.0,1.0,1.286,-0.5299770516773502
2.0,7.0,0.567,152.4,112.0,152.0,32.0,1.0,0.737,-0.4978279866209886
1.0,7.0,0.7,117.47,152.0,152.0,160.0,0.773,1.0,-1.8377167029499253
3.0,4.0,0.295,87.07,152.0,152.0,212.0,0.573,1.0,-2.5169673488098474
3.0,8.0,0.35,152.13,152.0,152.0,19.0,1.0,1.0,-0.7341161606625877
3.0,5.0,0.325,83.2,152.0,144.0,210.0,0.578,1.056,-2.542522319196799
1.0,9.0,0.681,120.27,144.0,120.0,31.0,1.0,1.2,-0.4910128349905888
1.0,8.0,0.796,91.47,120.0,112.0,153.0,0.817,1.071,-2.010721158365951
3.0,5.0,0.174,40.4,112.0,40.0,25.0,1.0,2.8,-0.7167734696156958
2.0,8.0,0.137,32.13,40.0,32.0,20.0,1.0,1.25,-0.734239950044202
1.0,9.0,0.305,48.27,32.0,48.0,18.0,1.0,0.667,-0.6233027511071916
3.0,6.0,0.156,48.0,48.0,48.0,19.0,1.0,1.0,-0.765606520626841
2.0,4.0,0.254,21.93,48.0,56.0,318.0,0.392,0.857,-2.855004487213258
1.0,8.0,0.317,48.0,56.0,48.0,20.0,1.0,1.167,-0.5770699611635294
3.0,9.0,0.148,40.13,48.0,40.0,19.0,1.0,1.2,-0.8689612455254803
2.0,6.0,0.192,32.13,40.0,32.0,24.0,1.0,1.25,-0.6342389083981659
3.0,6.0,0.192,64.0,32.0,64.0,21.0,1.0,0.5,-0.7411949641740576
2.0,7.0,0.26,64.27,64.0,64.0,22.0,1.0,1.0,-0.630964105780331
3.0,9.0,0.19,64.27,64.0,64.0,19.0,1.0,1.0,-0.8479321877932935
3.0,8.0,0.186,64.73,64.0,64.0,19.0,1.0,1.0,-0.8139799456303516
1.0,5.0,0.49,71.87,64.0,72.0,46.0,0.998,0.889,-0.8159238402234478
2.0,5.0,0.28,64.4,72.0,64.0,26.0,1.0,1.125,-0.5364837086802886
2.0,6.0,0.246,48.2,64.0,48.0,25.0,1.0,1.333,-0.6002610450316478
3.0,9.0,0.116,32.0,48.0,32.0,20.0,1.0,1.5,-0.8856551643973523
1.0,6.0,0.517,80.4,32.0,80.0,47.0,1.0,0.4,-0.4042628893969521
3.0,9.0,0.183,64.13,80.0,64.0,18.0,1.0,1.25,-0.8513692360929828
2.0,5.0,0.34,58.13,64.0,64.0,106.0,0.908,1.0,-1.8751479500892974
2.0,5.0,0.256,56.2,64.0,56.0,28.0,1.0,1.143,-0.5517532349725363
3.0,5.0,0.186,56.33,56.0,56.0,20.0,1.0,1.0,-0.7076701429188619
2.0,7.0,0.216,48.0,56.0,48.0,20.0,1.0,1.167,-0.6552912138221958
2.0,8.0,0.192,39.8,48.0,40.0,22.0,0.995,1.2,-1.1560600519807305
1.0,9.0,0.388,64.47,40.0,64.0,21.0,1.0,0.625,-0.5891747716997905
3.0,9.0,0.154,56.0,64.0,56.0,19.0,1.0,1.143,-0.8658966789559062
2.0,5.0,0.356,55.33,56.0,56.0,79.0,0.988,1.0,-1.7082906535902997
2.0,7.0,0.246,56.33,56.0,56.0,20.0,1.0,1.0,-0.63853932625321
3.0,7.0,0.15,56.0,56.0,56.0,22.0,1.0,1.0,-0.8017288238877409
3.0,6.0,0.167,47.87,56.0,48.0,22.0,0.997,1.167,-1.2092116933948212
1.0,5.0,0.325,48.0,48.0,48.0,24.0,1.0,1.0,-0.4448836476266599
1.0,8.0,0.575,96.2,48.0,96.0,35.0,1.0,0.5,-0.4762339981703966
2.0,6.0,0.275,64.07,96.0,64.0,21.0,1.0,1.5,-0.5832372136099421
1.0,6.0,0.4,63.53,64.0,64.0,23.0,0.993,1.0,-0.9070306848865362
3.0,7.0,0.196,64.4,64.0,64.0,23.0,1.0,1.0,-0.7738207649942075
3.0,5.0,0.261,72.2,64.0,72.0,28.0,1.0,0.889,-0.6554674174306376
1.0,9.0,0.475,80.07,72.0,80.0,26.0,1.0,0.9,-0.5566248293029322
3.0,4.0,0.256,52.67,80.0,104.0,244.0,0.506,0.769,-2.6816293016485173
3.0,9.0,0.264,97.07,104.0,96.0,18.0,1.0,1.083,-0.8131867893070541
2.0,5.0,0.352,50.13,96.0,112.0,287.0,0.448,0.857,-2.725602542114627
3.0,4.0,0.269,62.47,112.0,136.0,274.0,0.459,0.824,-2.7877657585990376
1.0,5.0,0.49,74.87,136.0,80.0,95.0,0.936,1.7,-1.6785262441454853
3.0,8.0,0.2,72.53,80.0,72.0,18.0,1.0,1.111,-0.8065052325930628
1.0,6.0,0.511,88.47,72.0,88.0,41.0,1.0,0.818,-0.40657112789932415
1.0,5.0,0.5,78.47,88.0,96.0,152.0,0.817,0.917,-1.7556706140062208
2.0,8.0,0.391,104.0,96.0,104.0,20.0,1.0,0.923,-0.6096239955927505
2.0,8.0,0.492,144.73,104.0,144.0,28.0,1.0,0.722,-0.5700720377828651
3.0,5.0,0.334,111.87,144.0,136.0,138.0,0.823,1.059,-2.153726759002937
1.0,8.0,0.799,140.07,136.0,176.0,157.0,0.796,0.773,-2.0350935543337774
3.0,5.0,0.351,111.53,176.0,112.0,38.0,0.996,1.571,-1.0542228453199802
